Categoría_id;Categoría_desc;Cadenas_id;Cadenas_desc;indicador;unidad;año;valor
1;Agroindustriales;20;Pesca;Empleo asalariado registrado;%;2018;0,3
1;Agroindustriales;21;Tabacalera;Empleo asalariado registrado;%;2018;0,1
1;Agroindustriales;22;Tealera;Empleo asalariado registrado;%;2018;0
1;Agroindustriales;23;Vitivinícola;Empleo asalariado registrado;%;2018;0,4
1;Agroindustriales;24;Yerba mate;Empleo asalariado registrado;%;2018;0,4
1;Agroindustriales;25;Frutas finas;Empleo asalariado registrado;%;2018;0,1
1;Agroindustriales;26;Cebada;Empleo asalariado registrado;%;2018;0,1
1;Agroindustriales;27;Hortícola;Empleo asalariado registrado;%;2018;0,1
1;Agroindustriales;28;Maní;Empleo asalariado registrado;%;2018;0,1
1;Agroindustriales;29;Olivícola;Empleo asalariado registrado;%;2018;0
1;Agroindustriales;30;Sorgo;Empleo asalariado registrado;%;2018;0
2;Energía y minería;31;Hidrocarburos;Empleo asalariado registrado;%;2018;0,8
2;Energía y minería;32;Minería metalífera;Empleo asalariado registrado;%;2018;0,1
2;Energía y minería;33;Minería no metalífera;Empleo asalariado registrado;%;2018;0,5
3;Industria manufacturera;34;Equipos y aparatos eléctricos;Empleo asalariado registrado;%;2018;0,2
3;Industria manufacturera;35;Automotriz y autopartista;Empleo asalariado registrado;%;2018;1,2
3;Industria manufacturera;36;Construcción;Empleo asalariado registrado;%;2018;6,1
3;Industria manufacturera;37;Medicamentos;Empleo asalariado registrado;%;2018;0,4
3;Industria manufacturera;38;Quimica básica;Empleo asalariado registrado;%;2018;0,1
3;Industria manufacturera;39;Forestal, papel y muebles;Empleo asalariado registrado;%;2018;1
3;Industria manufacturera;40;Siderurgia;Empleo asalariado registrado;%;2018;0,3
3;Industria manufacturera;41;Aluminio;Empleo asalariado registrado;%;2018;0
3;Industria manufacturera;42;Maquinaria agrícola;Empleo asalariado registrado;%;2018;0,1
3;Industria manufacturera;43;Plástica;Empleo asalariado registrado;%;2018;0,6
3;Industria manufacturera;44;Cuero, marroquinería y calzado;Empleo asalariado registrado;%;2018;0,3
3;Industria manufacturera;45;Agroquímica;Empleo asalariado registrado;%;2018;0,1
3;Industria manufacturera;46;Equipamiento médico;Empleo asalariado registrado;%;2018;0
2;Energía y minería;47;Energía eléctrica;Empleo asalariado registrado;%;2018;0,7
3;Industria manufacturera;48;Aparatos de uso doméstico;Empleo asalariado registrado;%;2018;0,2
3;Industria manufacturera;49;Bienes de capital;Empleo asalariado registrado;%;2018;1,5
3;Industria manufacturera;50;Químicos de consumo;Empleo asalariado registrado;%;2018;0,2
3;Industria manufacturera;51;Caucho;Empleo asalariado registrado;%;2018;0,1
3;Industria manufacturera;52;Electrónica;Empleo asalariado registrado;%;2018;0,2
5;Servicios;53;Servicios empresariales;Empleo asalariado registrado;%;2018;6,3
5;Servicios;54;Comercio;Empleo asalariado registrado;%;2018;6,2
5;Servicios;55;Industrias culturales;Empleo asalariado registrado;%;2018;0,7
5;Servicios;56;Investigación y desarrollo;Empleo asalariado registrado;%;2018;0,1
5;Servicios;57;Software y servicios informáticos;Empleo asalariado registrado;%;2018;1,1
5;Servicios;58;Telecomunicaciones;Empleo asalariado registrado;%;2018;0,9
5;Servicios;59;Turismo;Empleo asalariado registrado;%;2018;3,4
5;Servicios;60;Transporte y logística;Empleo asalariado registrado;%;2018;5,3
5;Servicios;61;Salud;Empleo asalariado registrado;%;2018;8,5
5;Servicios;62;Educación;Empleo asalariado registrado;%;2018;21,5
5;Servicios;63;Servicios financieros;Empleo asalariado registrado;%;2018;2,8
;Total Cadenas;;Total Cadenas;Empleo asalariado registrado;%;2018;80,5
;No asignado;99;No asignado;Empleo asalariado registrado;%;2018;19,5
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);Empleo asalariado registrado;%;2018;100
1;Agroindustriales;1;Algodón textil;Informalidad asalariados;%;2018;36
1;Agroindustriales;2;Apícola;Informalidad asalariados;%;2018;62,3
1;Agroindustriales;3;Azucarera;Informalidad asalariados;%;2018;39,3
1;Agroindustriales;4;Avícola;Informalidad asalariados;%;2018;56,8
1;Agroindustriales;5;Porcina;Informalidad asalariados;%;2018;48,1
1;Agroindustriales;6;Bovina;Informalidad asalariados;%;2018;52,5
1;Agroindustriales;7;Arrocera;Informalidad asalariados;%;2018;49,6
1;Agroindustriales;8;Maicera;Informalidad asalariados;%;2018;60,9
1;Agroindustriales;9;Triguera;Informalidad asalariados;%;2018;49,8
1;Agroindustriales;10;Cítricos dulces;Informalidad asalariados;%;2018;52,1
1;Agroindustriales;11;Fruta de carozo;Informalidad asalariados;%;2018;43,8
1;Agroindustriales;12;Láctea;Informalidad asalariados;%;2018;53,4
1;Agroindustriales;13;Legumbres;Informalidad asalariados;%;2018;61,7
1;Agroindustriales;14;Limón;Informalidad asalariados;%;2018;46,9
1;Agroindustriales;15;Peras y manzanas;Informalidad asalariados;%;2018;25,3
1;Agroindustriales;16;Sojera;Informalidad asalariados;%;2018;59,2
1;Agroindustriales;17;Girasol;Informalidad asalariados;%;2018;57
1;Agroindustriales;18;Caprina;Informalidad asalariados;%;2018;46,6
1;Agroindustriales;19;Ovina;Informalidad asalariados;%;2018;58,6
1;Agroindustriales;20;Pesca;Informalidad asalariados;%;2018;31
1;Agroindustriales;21;Tabacalera;Informalidad asalariados;%;2018;32,8
1;Agroindustriales;22;Tealera;Informalidad asalariados;%;2018;51,6
1;Agroindustriales;23;Vitivinícola;Informalidad asalariados;%;2018;40
1;Agroindustriales;24;Yerba mate;Informalidad asalariados;%;2018;43,5
1;Agroindustriales;25;Frutas finas;Informalidad asalariados;%;2018;53,5
1;Agroindustriales;26;Cebada;Informalidad asalariados;%;2018;39,2
1;Agroindustriales;27;Hortícola;Informalidad asalariados;%;2018;50,7
1;Agroindustriales;28;Maní;Informalidad asalariados;%;2018;60,6
1;Agroindustriales;29;Olivícola;Informalidad asalariados;%;2018;46,6
1;Agroindustriales;30;Sorgo;Informalidad asalariados;%;2018;60,6
2;Energía y minería;31;Hidrocarburos;Informalidad asalariados;%;2018;11,1
2;Energía y minería;32;Minería metalífera;Informalidad asalariados;%;2018;10,5
2;Energía y minería;33;Minería no metalífera;Informalidad asalariados;%;2018;25,2
3;Industria manufacturera;34;Equipos y aparatos eléctricos;Informalidad asalariados;%;2018;20
3;Industria manufacturera;35;Automotriz y autopartista;Informalidad asalariados;%;2018;22,1
3;Industria manufacturera;36;Construcción;Informalidad asalariados;%;2018;50
3;Industria manufacturera;37;Medicamentos;Informalidad asalariados;%;2018;4,9
3;Industria manufacturera;38;Quimica básica;Informalidad asalariados;%;2018;4,7
3;Industria manufacturera;39;Forestal, papel y muebles;Informalidad asalariados;%;2018;43,5
3;Industria manufacturera;40;Siderurgia;Informalidad asalariados;%;2018;9,6
3;Industria manufacturera;41;Aluminio;Informalidad asalariados;%;2018;10,3
3;Industria manufacturera;42;Maquinaria agrícola;Informalidad asalariados;%;2018;5,9
3;Industria manufacturera;43;Plástica;Informalidad asalariados;%;2018;13,7
3;Industria manufacturera;44;Cuero, marroquinería y calzado;Informalidad asalariados;%;2018;62,2
3;Industria manufacturera;45;Agroquímica;Informalidad asalariados;%;2018;5
3;Industria manufacturera;46;Equipamiento médico;Informalidad asalariados;%;2018;26
2;Energía y minería;47;Energía eléctrica;Informalidad asalariados;%;2018;21,2
3;Industria manufacturera;48;Aparatos de uso doméstico;Informalidad asalariados;%;2018;18
3;Industria manufacturera;49;Bienes de capital;Informalidad asalariados;%;2018;13,5
3;Industria manufacturera;50;Químicos de consumo;Informalidad asalariados;%;2018;4,9
3;Industria manufacturera;51;Caucho;Informalidad asalariados;%;2018;13,6
3;Industria manufacturera;52;Electrónica;Informalidad asalariados;%;2018;25,8
5;Servicios;53;Servicios empresariales;Informalidad asalariados;%;2018;11,5
5;Servicios;54;Comercio;Informalidad asalariados;%;2018;34
5;Servicios;55;Industrias culturales;Informalidad asalariados;%;2018;41,4
5;Servicios;56;Investigación y desarrollo;Informalidad asalariados;%;2018;0,5
5;Servicios;57;Software y servicios informáticos;Informalidad asalariados;%;2018;1,4
5;Servicios;58;Telecomunicaciones;Informalidad asalariados;%;2018;0,2
5;Servicios;59;Turismo;Informalidad asalariados;%;2018;40,9
5;Servicios;60;Transporte y logística;Informalidad asalariados;%;2018;36,8
5;Servicios;61;Salud;Informalidad asalariados;%;2018;25,9
5;Servicios;62;Educación;Informalidad asalariados;%;2018;5,5
5;Servicios;63;Servicios financieros;Informalidad asalariados;%;2018;8,8
;Total Cadenas;;Total Cadenas;Informalidad asalariados;%;2018;28,6
;No asignado;99;No asignado;Informalidad asalariados;%;2018;51
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);Informalidad asalariados;%;2018;34,5
1;Agroindustriales;1;Algodón textil;Intensidad laboral relativa;%;2018;154,5
1;Agroindustriales;2;Apícola;Intensidad laboral relativa;%;2018;127,2
1;Agroindustriales;3;Azucarera;Intensidad laboral relativa;%;2018;114
1;Agroindustriales;4;Avícola;Intensidad laboral relativa;%;2018;127,3
1;Agroindustriales;5;Porcina;Intensidad laboral relativa;%;2018;146,9
1;Agroindustriales;6;Bovina;Intensidad laboral relativa;%;2018;145,3
1;Agroindustriales;7;Arrocera;Intensidad laboral relativa;%;2018;100
1;Agroindustriales;8;Maicera;Intensidad laboral relativa;%;2018;163,2
1;Agroindustriales;9;Triguera;Intensidad laboral relativa;%;2018;133,4
1;Agroindustriales;10;Cítricos dulces;Intensidad laboral relativa;%;2018;224
1;Agroindustriales;11;Fruta de carozo;Intensidad laboral relativa;%;2018;259,3
1;Agroindustriales;12;Láctea;Intensidad laboral relativa;%;2018;114,6
1;Agroindustriales;13;Legumbres;Intensidad laboral relativa;%;2018;167,6
1;Agroindustriales;14;Limón;Intensidad laboral relativa;%;2018;109,4
1;Agroindustriales;15;Peras y manzanas;Intensidad laboral relativa;%;2018;73,9
1;Agroindustriales;16;Sojera;Intensidad laboral relativa;%;2018;96
1;Agroindustriales;17;Girasol;Intensidad laboral relativa;%;2018;81,5
1;Agroindustriales;18;Caprina;Intensidad laboral relativa;%;2018;158,4
1;Agroindustriales;19;Ovina;Intensidad laboral relativa;%;2018;133,3
1;Agroindustriales;20;Pesca;Intensidad laboral relativa;%;2018;48,6
1;Agroindustriales;21;Tabacalera;Intensidad laboral relativa;%;2018;67,7
1;Agroindustriales;22;Tealera;Intensidad laboral relativa;%;2018;154,5
1;Agroindustriales;23;Vitivinícola;Intensidad laboral relativa;%;2018;87,2
1;Agroindustriales;24;Yerba mate;Intensidad laboral relativa;%;2018;141,9
1;Agroindustriales;25;Frutas finas;Intensidad laboral relativa;%;2018;220,5
1;Agroindustriales;26;Cebada;Intensidad laboral relativa;%;2018;70,8
1;Agroindustriales;27;Hortícola;Intensidad laboral relativa;%;2018;241,3
1;Agroindustriales;28;Maní;Intensidad laboral relativa;%;2018;135,6
1;Agroindustriales;29;Olivícola;Intensidad laboral relativa;%;2018;38,7
1;Agroindustriales;30;Sorgo;Intensidad laboral relativa;%;2018;167,2
2;Energía y minería;31;Hidrocarburos;Intensidad laboral relativa;%;2018;10,7
2;Energía y minería;32;Minería metalífera;Intensidad laboral relativa;%;2018;12,9
2;Energía y minería;33;Minería no metalífera;Intensidad laboral relativa;%;2018;52,3
3;Industria manufacturera;34;Equipos y aparatos eléctricos;Intensidad laboral relativa;%;2018;70,8
3;Industria manufacturera;35;Automotriz y autopartista;Intensidad laboral relativa;%;2018;54,8
3;Industria manufacturera;36;Construcción;Intensidad laboral relativa;%;2018;184,9
3;Industria manufacturera;37;Medicamentos;Intensidad laboral relativa;%;2018;66,2
3;Industria manufacturera;38;Quimica básica;Intensidad laboral relativa;%;2018;16,6
3;Industria manufacturera;39;Forestal, papel y muebles;Intensidad laboral relativa;%;2018;106,6
3;Industria manufacturera;40;Siderurgia;Intensidad laboral relativa;%;2018;28,8
3;Industria manufacturera;41;Aluminio;Intensidad laboral relativa;%;2018;9,2
3;Industria manufacturera;42;Maquinaria agrícola;Intensidad laboral relativa;%;2018;37,2
3;Industria manufacturera;43;Plástica;Intensidad laboral relativa;%;2018;63,6
3;Industria manufacturera;44;Cuero, marroquinería y calzado;Intensidad laboral relativa;%;2018;370,8
3;Industria manufacturera;45;Agroquímica;Intensidad laboral relativa;%;2018;47,8
3;Industria manufacturera;46;Equipamiento médico;Intensidad laboral relativa;%;2018;66,4
2;Energía y minería;47;Energía eléctrica;Intensidad laboral relativa;%;2018;29,9
3;Industria manufacturera;48;Aparatos de uso doméstico;Intensidad laboral relativa;%;2018;107,4
3;Industria manufacturera;49;Bienes de capital;Intensidad laboral relativa;%;2018;95,5
3;Industria manufacturera;50;Químicos de consumo;Intensidad laboral relativa;%;2018;50,2
3;Industria manufacturera;51;Caucho;Intensidad laboral relativa;%;2018;62,7
3;Industria manufacturera;52;Electrónica;Intensidad laboral relativa;%;2018;91,5
5;Servicios;53;Servicios empresariales;Intensidad laboral relativa;%;2018;230,2
5;Servicios;54;Comercio;Intensidad laboral relativa;%;2018;55,7
5;Servicios;55;Industrias culturales;Intensidad laboral relativa;%;2018;58,3
5;Servicios;56;Investigación y desarrollo;Intensidad laboral relativa;%;2018;23,2
5;Servicios;57;Software y servicios informáticos;Intensidad laboral relativa;%;2018;71,7
5;Servicios;58;Telecomunicaciones;Intensidad laboral relativa;%;2018;26,9
5;Servicios;59;Turismo;Intensidad laboral relativa;%;2018;148,4
5;Servicios;60;Transporte y logística;Intensidad laboral relativa;%;2018;177,1
5;Servicios;61;Salud;Intensidad laboral relativa;%;2018;122,7
5;Servicios;62;Educación;Intensidad laboral relativa;%;2018;191,9
5;Servicios;63;Servicios financieros;Intensidad laboral relativa;%;2018;41,4
;Total Cadenas;;Total Cadenas;Intensidad laboral relativa;%;2018;100
;No asignado;99;No asignado;Intensidad laboral relativa;%;2018;
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);Intensidad laboral relativa;%;2018;
1;Agroindustriales;1;Algodón textil;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;208.478
1;Agroindustriales;2;Apícola;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;7.253
1;Agroindustriales;3;Azucarera;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;52.964
1;Agroindustriales;4;Avícola;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;129.017
1;Agroindustriales;5;Porcina;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;95.813
1;Agroindustriales;6;Bovina;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;257.411
1;Agroindustriales;7;Arrocera;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;28.859
1;Agroindustriales;8;Maicera;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;186.389
1;Agroindustriales;9;Triguera;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;256.958
1;Agroindustriales;10;Cítricos dulces;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;23.180
1;Agroindustriales;11;Fruta de carozo;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;20.080
1;Agroindustriales;12;Láctea;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;204.356
1;Agroindustriales;13;Legumbres;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;55.510
1;Agroindustriales;14;Limón;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;21.249
1;Agroindustriales;15;Peras y manzanas;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;60.702
1;Agroindustriales;16;Sojera;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;386.495
1;Agroindustriales;17;Girasol;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;43.758
1;Agroindustriales;18;Caprina;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;689
1;Agroindustriales;19;Ovina;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;12.347
1;Agroindustriales;20;Pesca;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;47.812
1;Agroindustriales;21;Tabacalera;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;15.593
1;Agroindustriales;22;Tealera;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;2.310
1;Agroindustriales;23;Vitivinícola;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;81.057
1;Agroindustriales;24;Yerba mate;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;94.362
1;Agroindustriales;25;Frutas finas;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;19.730
1;Agroindustriales;26;Cebada;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;32.451
1;Agroindustriales;27;Hortícola;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;29.861
1;Agroindustriales;28;Maní;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;41.284
1;Agroindustriales;29;Olivícola;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;5.193
1;Agroindustriales;30;Sorgo;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;3.434
2;Energía y minería;31;Hidrocarburos;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;88.735
2;Energía y minería;32;Minería metalífera;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;11.634
2;Energía y minería;33;Minería no metalífera;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;84.796
3;Industria manufacturera;34;Equipos y aparatos eléctricos;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;35.450
3;Industria manufacturera;35;Automotriz y autopartista;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;223.966
3;Industria manufacturera;36;Construcción;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;1.941.434
3;Industria manufacturera;37;Medicamentos;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;58.064
3;Industria manufacturera;38;Quimica básica;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;7.057
3;Industria manufacturera;39;Forestal, papel y muebles;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;218.433
3;Industria manufacturera;40;Siderurgia;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;37.001
3;Industria manufacturera;41;Aluminio;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;3.861
3;Industria manufacturera;42;Maquinaria agrícola;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;18.440
3;Industria manufacturera;43;Plástica;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;89.991
3;Industria manufacturera;44;Cuero, marroquinería y calzado;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;111.031
3;Industria manufacturera;45;Agroquímica;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;14.659
3;Industria manufacturera;46;Equipamiento médico;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;8.284
2;Energía y minería;47;Energía eléctrica;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;88.105
3;Industria manufacturera;48;Aparatos de uso doméstico;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;25.628
3;Industria manufacturera;49;Bienes de capital;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;226.386
3;Industria manufacturera;50;Químicos de consumo;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;27.542
3;Industria manufacturera;51;Caucho;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;20.858
3;Industria manufacturera;52;Electrónica;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;26.416
5;Servicios;53;Servicios empresariales;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;943.965
5;Servicios;54;Comercio;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;1.585.790
5;Servicios;55;Industrias culturales;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;138.100
5;Servicios;56;Investigación y desarrollo;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;10.188
5;Servicios;57;Software y servicios informáticos;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;143.297
5;Servicios;58;Telecomunicaciones;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;106.589
5;Servicios;59;Turismo;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;709.129
5;Servicios;60;Transporte y logística;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;1.031.136
5;Servicios;61;Salud;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;1.294.120
5;Servicios;62;Educación;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;2.137.130
5;Servicios;63;Servicios financieros;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;307.743
;Total Cadenas;;Total Cadenas;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;14.199.553
;No asignado;99;No asignado;Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;4.790.085
;TOTAL (excluyendo Adm. Púb.);;TOTAL (excluyendo Adm. Púb.);Empleo asalariado, no asalariado, registrado y no registrado;puestos;2018;18.989.638
1;Agroindustriales;1;Algodón textil;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;1,1
1;Agroindustriales;2;Apícola;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;3;Azucarera;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,3
1;Agroindustriales;4;Avícola;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,7
1;Agroindustriales;5;Porcina;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,5
1;Agroindustriales;6;Bovina;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;1,4
1;Agroindustriales;7;Arrocera;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,2
1;Agroindustriales;8;Maicera;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;1
1;Agroindustriales;9;Triguera;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;1,4
1;Agroindustriales;10;Cítricos dulces;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;11;Fruta de carozo;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;12;Láctea;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;1,1
1;Agroindustriales;13;Legumbres;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,3
1;Agroindustriales;14;Limón;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;15;Peras y manzanas;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,3
1;Agroindustriales;16;Sojera;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;2
1;Agroindustriales;17;Girasol;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,2
1;Agroindustriales;18;Caprina;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;19;Ovina;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;20;Pesca;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,3
1;Agroindustriales;21;Tabacalera;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;22;Tealera;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;23;Vitivinícola;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,4
1;Agroindustriales;24;Yerba mate;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,5
1;Agroindustriales;25;Frutas finas;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
1;Agroindustriales;26;Cebada;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,2
1;Agroindustriales;27;Hortícola;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,2
1;Agroindustriales;28;Maní;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,2
1;Agroindustriales;29;Olivícola;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0
1;Agroindustriales;30;Sorgo;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0
2;Energía y minería;31;Hidrocarburos;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,5
2;Energía y minería;32;Minería metalífera;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
2;Energía y minería;33;Minería no metalífera;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,4
3;Industria manufacturera;34;Equipos y aparatos eléctricos;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,2
3;Industria manufacturera;35;Automotriz y autopartista;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;1,2
3;Industria manufacturera;36;Construcción;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;10,2
3;Industria manufacturera;37;Medicamentos;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,3
3;Industria manufacturera;38;Quimica básica;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0
3;Industria manufacturera;39;Forestal, papel y muebles;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;1,2
3;Industria manufacturera;40;Siderurgia;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,2
3;Industria manufacturera;41;Aluminio;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0
3;Industria manufacturera;42;Maquinaria agrícola;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
3;Industria manufacturera;43;Plástica;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,5
3;Industria manufacturera;44;Cuero, marroquinería y calzado;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,6
3;Industria manufacturera;45;Agroquímica;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
3;Industria manufacturera;46;Equipamiento médico;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0
2;Energía y minería;47;Energía eléctrica;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,5
3;Industria manufacturera;48;Aparatos de uso doméstico;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
3;Industria manufacturera;49;Bienes de capital;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;1,2
3;Industria manufacturera;50;Químicos de consumo;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
3;Industria manufacturera;51;Caucho;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
3;Industria manufacturera;52;Electrónica;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
5;Servicios;53;Servicios empresariales;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;5
5;Servicios;54;Comercio;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;8,4
5;Servicios;55;Industrias culturales;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,7
5;Servicios;56;Investigación y desarrollo;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,1
5;Servicios;57;Software y servicios informáticos;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,8
5;Servicios;58;Telecomunicaciones;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;0,6
5;Servicios;59;Turismo;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;3,7
5;Servicios;60;Transporte y logística;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;5,4
5;Servicios;61;Salud;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;6,8
5;Servicios;62;Educación;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;11,3
5;Servicios;63;Servicios financieros;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;1,6
;Total Cadenas;;Total Cadenas;Empleo asalariado, no asalariado, registrado y no registrado;%;2018;74,8
